mip;stdip;ekip;sip;mc;stdc;ekc;sc;target
85,53;36.60983848;0.503859993;2.490198317;2.865384615;15.20845476;8.164930827;89.94164936;0
97,89;47.41888376;0.731156775;0.659690433;5.024247492;29.02789998;6.320670081;40.36272324;0
94,39;37.91380734;0.740810936;2.371051762;1.974080268;14.08675332;10.16932947;129.9425932;0
94,54;43.12226483;0.372640276;1.039479429;1.7909699;17.35613928;10.80879066;123.9931402;0
93,23;38.99623677;0.658644046;1.880423913;3.640468227;23.26938724;7.385200331;58.21596095;0
32,68;46.74347107;3.551476512;12.18574029;163.4573579;76.22273527;-0.847565982;-0.824690212;1
68,60;33.67824313;2.140574032;8.983355212;13.30602007;51.09879601;3.638970082;11.48002521;1
25,89;30.51132842;6.273098563;42.86668102;103.4807692;74.7888251;0.344991045;-0.869918944;1
98,01;41.79778255;0.24467115;0.794323958;6.501672241;36.97254469;5.532897088;28.75037412;0
35,63;29.1863624;5.49848826;36.53151479;40.31187291;66.1545436;1.526680228;1.366022367;1
98,88;40.83036957;0.529013482;0.867791138;0.806856187;13.9411803;17.2516424;296.151748;0
99,35;42.60127453;0.268970846;1.171369713;5.398829431;33.76864973;6.13660686;35.92436765;0
92,08;35.49088998;0.730128424;2.575286382;55.75167224;88.54947433;0.973260793;-1.017572027;0
89,07;40.82798971;0.591204098;1.456588746;8.893812709;42.28082887;4.579402038;19.16486866;0
98,47;51.94316869;0.434824514;0.131233248;8.747491639;43.30858534;4.763252779;20.7649672;0
98,81;46.79655937;0.242821425;0.090769048;93.19899666;90.13954547;-0.03797591;-1.936992102;0
17,44;28.46784096;6.776964762;48.40094904;71.68561873;55.56210025;1.501304;2.025067411;1
65,13;71.10621457;1.008568666;-0.452238868;139.3862876;90.28079355;-0.316841281;-1.613245125;1
74,24;35.31769787;2.193684838;9.04864641;38.51254181;77.83778912;1.600997903;0.747279614;1
84,44;40.31414725;0.796645937;1.536038171;1.75083612;20.13299737;11.44233305;129.2822375;1
97,00;53.16762995;0.382614221;-0.221310089;115.4381271;108.0780191;-0.109231691;-1.946039119;0
40,00;36.26896056;4.300105986;20.39031592;72.85618729;71.37776501;0.55366437;-0.602633589;1
57,71;39.78244595;2.50720485;9.469617465;67.61120401;89.19348876;0.7863448;-1.025980246;1
64,55;37.91723293;2.393784319;8.725899465;74.34615385;88.4348422;0.636055191;-1.120644764;1
89,72;40.07491763;0.626594595;1.336683317;11.2583612;49.04440659;4.137390835;15.1676587;0
95,73;50.2122813;0.706468556;0.597250471;96.08444816;109.6553451;0.287641972;-1.874683189;1
85,04;42.47377911;0.702684752;1.556037117;64.21571906;82.89179969;0.536325086;-1.664446583;0
92,47;34.84540355;0.743092084;3.092162716;27.56187291;71.84514203;2.236179589;3.041460823;0
38,68;32.4159812;4.135570584;22.43417453;98.92474916;76.2240538;-0.000271482;-1.051285608;1
68,47;40.7509466;2.093170556;5.353432556;53.85284281;32.9225058;-0.731595828;0.309300434;1
35,66;35.04735131;3.977642599;19.33037447;126.1697324;85.58128285;-0.219283809;-1.300538953;1
87,06;43.6156419;0.59585834;1.129064733;2.377926421;15.84564913;8.700077019;94.21052206;0
95,06;44.95531636;0.278996642;0.348975928;1.787625418;18.13245711;11.00467852;124.6895145;0
39,98;53.53014117;2.017403345;3.969447362;60.57190635;59.92481923;1.732845539;2.267167776;1
100,00;40.51388651;0.278915443;0.989672026;1.035117057;11.57152127;14.20718383;243.5098338;0
11,13;37.64451321;5.41032139;28.97053027;130.006689;64.09768586;0.0002339;-1.074914215;1
23,45;31.52227867;5.445585628;32.32481365;47.1764214;64.33370733;1.369764689;1.133935987;1
59,37;38.20562604;2.731383921;10.86421106;35.94983278;61.94343486;1.804810358;2.408786192;1
18,54;30.54297749;6.863085405;48.81829383;62.50668896;58.45011127;1.194314866;1.3688435;1
34,47;27.84048802;5.882122601;40.57944292;30.10702341;57.3401683;2.28921339;4.723828954;1
24,95;30.35849844;6.592260045;46.09974488;47.05351171;61.68625828;1.505857193;1.832977269;1
78,10;69.39738826;1.303471641;0.420722724;12.90050167;45.03559684;3.926855752;14.82775476;1
63,16;37.62661486;2.615119998;8.719977631;125.5309365;89.5346379;-0.15958014;-1.314984898;1
45,18;33.57417944;3.860705591;19.01679504;51.35953177;74.69868907;1.371305122;0.587868258;1
43,84;29.16755939;5.37773886;35.34372686;56.36705686;71.10855297;1.240486371;0.495013089;1
66,91;44.57217418;2.491686945;6.426508686;20.9632107;53.43976058;2.621427166;6.054930195;1
99,33;38.58981192;0.616291639;2.259310533;1.601170569;15.77583241;11.32787187;139.6067179;0
19,36;30.54907281;5.712255492;36.65609879;19.95819398;47.53991379;2.638707716;6.82989392;1
57,77;37.58936942;2.855624364;11.16133667;87.66137124;60.78799619;0.753107688;0.450373599;1
10,58;35.12802687;5.57546762;31.86738189;94.96488294;52.07232657;0.977852122;0.82446169;1
76,91;36.93618385;2.570964167;8.845907679;21.83946488;51.94259097;2.693119868;6.889208363;1
29,97;48.85228652;3.327600124;10.49724938;73.74247492;73.82912502;0.667374229;-0.641268031;1
43,95;29.93177362;3.491773354;20.16036777;17.25585284;50.15385783;3.264342834;9.945489911;1
68,32;33.99355031;2.282632806;9.827339192;21.51839465;54.18192595;2.428379777;4.52809258;1
50,86;36.69803605;4.058403061;17.95136246;15.57608696;45.38401804;3.261571128;10.43269465;1
95,36;43.67363592;0.463472227;0.52538013;3.411371237;18.19358016;7.013281232;59.79302541;0
34,05;34.17049609;4.045512367;18.66538021;91.8319398;65.97186501;0.252156323;-0.39370388;1
34,64;34.89823025;3.799228584;16.54454213;88.93394649;65.976393;0.23714692;-0.338388229;1
96,69;38.94181357;0.688368812;2.509435254;6.176421405;31.0751836;5.311122881;28.35052919;1
76,74;37.20766178;0.911201179;2.979256578;1.892976589;13.41417351;10.17491904;136.7471436;0
14,94;30.34843231;7.01477749;50.1828551;117.0050167;87.29701716;0.062863629;-1.343670962;1
34,91;36.73086818;4.42970383;20.5645789;74.64046823;60.87113837;1.395168685;1.019151776;1
74,59;33.46745792;1.14304611;5.285778538;1.915551839;15.77402268;9.747692682;109.0561025;0
92,54;43.46566575;0.389633972;0.845948501;2.991638796;23.27622261;8.278365382;70.17588783;0
38,53;37.39734648;4.364529648;19.87977135;61.35367893;65.38255954;1.372809961;0.924363483;1
96,91;38.25151907;0.707673542;1.567819123;1.960702341;18.27203286;10.53693898;117.5304894;0
23,65;33.73786584;5.600685729;32.52986595;113.743311;71.96415517;0.187530741;-0.65888801;1
10,30;32.14599493;5.560033022;33.30827255;147.0593645;60.67493012;-0.331200711;-0.329801674;1
21,02;29.3058934;6.034954058;39.75209174;87.51839465;58.71450821;1.187591938;0.879634841;1
55,94;38.13888067;3.485556609;13.36883868;58.65133779;71.27619279;1.152046944;0.291241542;1
94,23;45.12295959;0.632671223;0.8024133;6.358695652;30.62955815;5.186103416;27.45178548;0
99,59;46.28976793;0.611001;0.762266547;11.24832776;42.57913395;3.854906884;13.83726042;0
98,00;42.04814948;0.6919739;1.02356118;2.29180602;18.26219205;10.02104942;110.1199808;0
84,53;43.76873483;1.16265058;2.135450581;10.37123746;38.48344963;3.972712278;15.49732363;1
36,94;34.82360685;4.057725507;19.20991441;98.24916388;75.35195983;0.699159087;-0.904120787;1
84,06;43.44442391;0.694632313;1.953091421;2.769230769;16.83423778;8.547158618;90.42553744;0
78,21;35.42943081;0.88583668;3.278129843;2.114548495;15.75256275;9.026811448;96.4863885;0
95,68;42.00612559;0.311358029;0.391926512;1.545150502;16.43550692;12.03006133;151.3141932;0
82,67;38.31410261;1.479826227;4.046876263;99.409699;91.35474813;0.217772793;-1.535622078;1
33,40;39.48562631;4.529319402;20.69544477;58.70986622;62.98411386;0.726764053;-0.968227335;0
98,60;45.14167625;0.524151545;0.780786516;2.617056856;19.75952021;9.079536786;89.57495532;0
99,68;44.61273179;0.257568071;0.289472059;1.551003344;13.67833678;11.51156052;158.6098985;0
75,57;31.90383098;1.882443041;8.925853354;13.46070234;44.45868355;3.338827957;10.06191759;1
98,45;42.7384503;0.820056637;1.716349253;3.816053512;21.51929079;8.14142665;75.13799205;0
87,75;36.12305358;0.7376626;2.755720166;3.509197324;17.3901449;7.032114087;65.1681172;0
36,13;31.345853;5.211433794;32.98051833;37.77591973;65.1733471;1.864177674;2.585144976;1
13,98;32.9406343;5.461851458;31.02640461;175.7842809;45.47368992;-0.590940053;0.826186564;1
22,82;40.3534063;4.276571383;17.80916068;144.9005017;45.82804818;-0.050852995;0.960368154;1
13,23;31.71164387;5.623710282;33.34287139;143.1722408;63.896188;0.138212003;-0.804983112;1
70,18;52.86383357;1.634826563;1.859969095;139.8411371;60.37595299;-0.888727862;0.777535266;0
60,88;33.77258992;2.449872617;11.3791132;14.58779264;48.86978279;3.322152211;9.756751039;1
82,62;49.65067363;0.919883294;0.807797142;2.566053512;19.6474313;10.24436306;110.5672784;1
84,39;34.75702141;0.903722718;3.511426328;2.088628763;15.82086715;9.923397215;113.4533138;0
87,38;39.59620405;1.542813554;4.111057707;16.4138796;51.17907548;3.248128572;9.423348928;1
37,34;27.64882382;4.967325025;32.75392671;64.1229097;91.89896905;1.04253464;-0.621374164;1
95,79;42.70074874;0.580415918;1.148551061;1.668896321;12.80124899;10.95953503;158.0586748;0
99,35;47.484634;0.266439621;0.144338669;0.905518395;10.02081127;17.58396727;381.907172;0
97,20;46.54741524;0.589645195;0.447785548;4.284280936;21.98314466;6.866966133;56.913323;0
36,88;32.89510343;4.177538111;21.19882157;91.65133779;75.97207069;0.418538803;-0.744468025;1
85,46;51.88778492;0.70713993;0.415418048;26.33277592;56.48789756;2.041762643;2.829611217;0
88,97;40.01072854;0.81622932;1.834706305;42.59698997;71.08033839;1.447495762;0.695168966;0
90,73;42.01501124;0.551499805;1.114538492;4.698996656;24.96679465;6.133146911;40.54420728;0
78,88;42.01989856;0.815958213;1.392867977;16.23913043;53.79009439;3.191435478;8.647048948;0
71,50;39.77200649;0.928797243;2.604214612;2.95735786;18.68603527;8.4478196;81.36039974;0
98,41;51.29075171;0.421885323;-0.158078573;3.683946488;23.99659486;7.378553667;57.7714801;0
90,66;44.55251069;0.375627053;0.338482623;3.04180602;18.37435662;8.070323526;76.29889437;0
93,83;34.49028608;0.53765371;2.632332116;1.097826087;12.76018691;13.72581184;211.7186795;0
88,52;36.95816562;0.638042654;2.003094035;1.339464883;11.38098871;13.46506939;238.679439;0
76,39;36.80421901;0.88352507;3.122740946;8.984949833;33.55719085;4.068192411;16.89347977;0
97,52;41.04589359;0.255559988;0.793262123;2.16638796;14.11259929;10.01558154;130.5370071;0
95,14;38.84277892;0.65652135;1.963029135;1.16638796;13.74206639;13.67665543;201.9574934;0
32,87;44.12524276;2.532312287;6.453996205;94.65301003;79.13740115;0.576738892;-0.956042923;1
79,15;47.3128038;1.484287236;3.407429339;28.75668896;63.5653628;2.211150488;3.656578708;1
61,40;41.71917647;2.069210316;6.344919248;53.57107023;75.01623547;1.208300966;0.236256073;1
96,05;44.87087526;0.628731308;1.502872415;3.22993311;20.8916573;7.218363262;56.65992096;0
88,81;41.92417821;0.463973301;1.159578528;2.085284281;12.47195184;10.55218509;161.9014142;0
95,37;32.99665492;0.664346636;3.486008333;4.819397993;24.69040729;6.144669305;41.17888987;0
89,74;42.68255756;0.735457343;1.376764854;2.64632107;19.92157269;8.319452308;73.96848569;0
76,50;39.1238019;0.681697425;2.181373648;7.546822742;35.19323601;4.892129495;23.7936633;0
95,37;45.34225249;0.742338219;1.309664351;25.07441472;42.93434726;1.516937446;1.262354826;0
98,92;47.33071964;0.527571553;0.39279928;2.512541806;14.89895767;9.30961672;113.0357873;0
75,16;37.05713016;0.795076518;2.875512424;8.95819398;36.412399;4.605350469;21.47460046;0
98,80;41.31705901;0.870577648;1.592930548;3.77090301;19.88884722;7.811482581;74.61732695;0
96,30;39.0225014;0.434789167;1.449524112;1.233277592;14.228778;12.58254231;169.4130981;0
85,96;44.7832283;0.790272555;1.427598655;35.62123746;66.81649745;1.617705962;1.10588266;1
99,47;46.04497419;0.740929697;1.138326373;1.051839465;14.01607969;14.60252312;222.9412708;0
99,63;43.35644416;0.465581831;0.751944888;11.74665552;38.10569086;3.22138601;9.386968869;0
73,02;35.62587376;1.034238723;4.099756873;1.751672241;18.04998742;10.84984462;121.4598511;0
88,65;43.32121843;0.48579832;0.91445327;אןנ.25;23.3119791;6.117913582;40.22654898;0
97,86;40.4858645;0.482313739;1.229244783;1.372073579;15.04156524;11.95906614;152.7848578;0
49,32;42.95108657;2.889817305;10.13987132;39.48913043;65.16607841;1.57437565;1.396720202;1
94,22;34.62227821;0.35095498;2.800054868;2.695652174;18.29828147;8.977254742;91.15949771;0
95,70;41.36241489;0.437251151;0.995482704;0.843645485;11.27735477;16.92514184;325.1223825;0
86,16;40.2131892;0.587122984;1.599774026;1.683110368;17.02994851;11.38772579;138.3898553;0
31,59;31.90917955;4.246281784;21.9462402;59.47658863;67.30250648;0.939808852;-0.0626975;1
19,48;32.4607899;4.686138231;25.3763628;86.72240803;60.99121215;0.747210526;-0.049027511;1
86,92;41.07303126;1.555088354;4.178343996;6.592809365;33.13763103;5.670572406;32.64354815;1
98,23;37.71505312;0.18463058;1.7150941;6.113712375;29.29686788;5.347528372;29.82023082;0
23,80;41.6779053;3.9384699;15.42030859;108.270903;53.15574884;0.759663958;0.346260387;1
87,34;48.06282954;1.122536186;1.427885802;137.1020067;95.03118462;-0.43336351;-1.531109186;1
16,54;42.74486489;3.968126022;15.39874146;109.1831104;53.13709551;0.871270859;0.488218105;1
32,58;34.9480886;5.099736491;26.96476274;63.17558528;64.6739386;1.050026688;0.620313942;1
98,18;47.38661362;0.351102103;0.443512956;1.578595318;12.25992234;12.03337175;188.3991284;0
27,53;33.4957874;4.838103704;25.53491373;58.18311037;67.56148506;1.061692631;0.407921551;1
47,76;32.27802709;3.746990403;18.27576439;29.48327759;54.05697064;2.30599484;5.082159436;1
79,27;41.29476442;0.782440918;1.757455044;1.537625418;11.4788342;12.98797268;228.7941494;0
87,49;36.30685113;0.530112276;2.589171104;1.684782609;17.20018285;11.2022363;131.3798786;0
69,70;43.54318234;1.649895381;3.485575966;141.7809365;86.94584005;-0.788771912;-1.042766735;1
22,97;28.21013157;6.653031114;47.96902735;127.3377926;82.08952579;-0.205904946;-1.154987786;1
31,09;29.67901914;6.651450409;46.86685291;127.2458194;78.08266634;-0.137218605;-0.99087053;1
98,01;46.20868021;0.420598477;0.642508806;4.5409699;20.45394109;5.979902151;43.12693476;0
66,01;43.05147647;2.182435889;6.24572824;48.55016722;75.94479595;1.352278726;0.433760191;1
97,18;41.73585718;0.607988068;1.365763375;3.43729097;23.85789691;7.801335164;64.05137454;0
88,94;40.81106429;0.474955879;1.298153737;2.100334448;16.41971345;9.761913192;109.6325894;0
61,59;41.06787966;2.18369337;6.679820259;26.76003344;62.80335165;2.378670462;4.365465102;1
71,59;33.70518491;2.816973782;12.34781475;30.44481605;70.39489282;2.103614391;2.836092635;1
94,10;43.62461315;0.430820774;0.784111213;3.309364548;18.12548085;7.650857388;71.61787308;0
99,69;46.80924555;0.47325229;0.333488722;1.090301003;14.23601372;14.25863999;213.6688025;0
91,68;40.16565962;0.443911067;1.820415081;2.54180602;16.11572151;8.886401247;97.61822302;0
87,80;37.69968887;0.394855665;1.884652401;5.114548495;28.65696824;5.826599895;34.0726052;0
53,48;32.2286666;2.903626143;15.15971081;4.731605351;27.30866618;6.964346903;51.55119633;1
52,17;42.30157898;2.722891102;7.997387909;51.67307692;73.10242261;1.266461628;0.452375328;1
40,52;35.08894599;3.431531156;15.51591975;119.7324415;61.19778767;-0.136802247;-0.119417138;1
25,88;29.54938163;5.85328529;36.84154972;96.70819398;59.25537922;0.766688871;0.503996553;1
74,63;44.24114867;0.996855022;1.839553111;32.30769231;62.66735967;1.903619852;2.378535032;1
97,41;49.61595121;0.753186072;0.774964365;4.980769231;32.85547248;6.479710346;40.23000706;0
95,50;42.38513891;0.742972014;1.913962707;13.12876254;50.84656382;3.630032072;11.24411854;0
98,08;50.43306352;0.678554487;0.641073274;0.91722408;9.776978163;18.28692566;417.3314348;1
80,27;49.91719462;1.335702814;1.542415013;161.1312709;89.00716963;-0.987236443;-0.597430422;1
95,95;47.45258478;0.42349201;-0.000417814;96.78177258;80.45819893;-0.326654061;-1.791285423;0
79,32;38.50688526;0.489288695;2.283958311;21.06020067;65.33083843;2.793754221;5.853594329;0
98,09;47.93508591;0.388644925;-0.1035537;1.954849498;14.36805851;9.545054443;114.7976518;0
90,23;44.01411073;0.815599722;1.141763994;3.591137124;21.75438806;6.782996309;49.98373208;1
77,68;40.05268671;0.831761693;2.578330371;4.151337793;24.07141006;6.82881804;50.5864483;0
37,20;30.99152086;4.897519937;27.49620967;102.3795987;78.80374241;0.226568015;-1.002375994;1
95,51;44.64302789;0.445114828;0.998670934;6.132943144;32.07435266;5.67494283;32.57835817;0
81,69;39.43066502;0.67370361;1.808679303;11.7048495;48.10607715;3.877874894;13.0908179;0
42,92;37.74598683;3.536086868;14.79670659;73.37207358;68.73610183;0.768769532;-0.052172988;1
99,38;51.61669441;0.484423623;0.116986124;2.753344482;16.34663795;8.743636423;94.4380795;0
99,59;55.32228407;0.594382781;0.096532069;3.60367893;22.28228265;8.435698581;76.80096233;0
91,56;36.63710338;0.627966159;1.989283995;1.429765886;12.00971946;13.04035079;214.6097122;0
98,84;39.88292192;0.612728481;2.167104705;2.158026756;16.41144099;10.10050113;117.930302;0
83,43;40.24644464;0.768412573;1.774815441;2.030100334;15.40210526;10.02734971;122.5063749;0
91,71;46.24614044;0.635000442;0.843381216;2.859531773;20.94063917;8.362498476;74.4276665;0
67,69;41.47622625;1.570719175;4.742252088;28.18645485;60.71798274;2.254384215;3.935413256;1
96,05;35.32246731;0.582166477;2.565506842;2.112876254;15.67371534;9.655649135;109.4045767;0
98,16;47.33267197;0.415051328;0.36952738;2.454849498;16.93185639;10.13076016;120.7322378;0
85,72;39.51363244;1.889408946;5.926838733;34.22993311;69.79415367;1.821871545;1.8100625;1
96,67;46.40263822;0.593838128;0.859473389;1.900501672;16.46363073;9.975911964;109.5989561;0
65,57;33.88645646;2.935616839;12.93714171;57.21989967;79.80866106;0.927993391;-0.723914426;1
85,17;33.49746011;0.964225859;3.86965136;1.872909699;14.77865343;10.4961225;128.6747222;0
94,37;37.16325283;0.57238658;1.975477132;4.475752508;26.25209494;6.536005973;44.89390254;0
66,78;32.65825353;2.623626489;12.39396866;14.80852843;46.38263458;3.617249692;12.61488438;1
80,05;39.6814087;0.585329567;1.818591421;1.295150502;10.55669563;15.23057777;307.5480107;0
98,09;45.02801862;0.701252502;1.276271362;2.549331104;20.20716473;8.859938231;82.98623672;0
95,59;47.76726248;0.601863919;0.350969998;1.567725753;14.13058763;11.61631151;157.1616751;0
94,55;42.75636075;0.454347831;0.840807829;2.680602007;16.24282682;9.447210904;112.290715;0
96,17;35.98113859;0.633738245;1.890784469;2.99916388;16.66402708;8.391011873;91.29689177;0
77,98;37.42262525;1.06864223;2.953030566;1.435618729;11.38685957;13.58720152;244.4614268;0
91,92;45.72362788;0.523843215;0.423115571;0.72993311;10.24898104;17.94338655;375.4230285;0
82,77;45.41616845;0.701465388;1.104580881;3.501672241;22.12598838;7.005293056;51.90616029;0
72,23;36.39973704;0.833794222;3.652710664;1.949832776;18.09448885;10.33091406;114.1115148;0
32,12;38.20864208;4.631868717;22.6745638;82.01421405;64.45880149;0.765405869;0.173028781;1
78,22;40.63787056;1.540387482;4.797428213;21.15050167;54.93860141;2.492557473;4.843070239;1
52,30;36.17374708;2.635561296;10.13713674;39.06270903;66.3636247;1.515008297;1.010958626;1
75,98;43.81235999;0.862734296;1.38698187;3.261705686;23.32802093;7.777504087;62.76040567;0
38,37;28.73882149;4.911608732;30.04790545;92.03595318;83.91832635;0.460979803;-1.01457622;1
95,49;72.21344189;0.914116651;-0.488471048;1.329431438;9.808202663;16.6909318;385.0042553;0
88,16;33.5997669;0.854346615;3.610585758;2.660535117;18.96287028;8.350747036;77.19539925;0
99,34;42.25988004;0.265017645;1.142023397;2.857023411;20.5295804;8.799713636;84.4416747;0
94,97;38.53933411;0.51282524;1.643827647;3.242474916;21.23470692;7.386044239;58.76827228;0
86,90;37.62226731;0.766870183;2.679012235;0.653010033;11.96290948;19.43500113;388.0245705;0
99,37;42.07951385;0.517748409;0.985562876;3.193143813;19.75164325;7.931934171;72.93329357;0
86,84;37.54242961;0.621377895;2.407028626;2.658026756;13.75037649;8.543043645;110.6989881;0
91,20;36.42416321;0.625315539;2.169497194;2.346989967;13.46204249;9.609474671;130.570196;0
77,60;42.30476108;0.538832162;1.347517347;2.431438127;15.38223626;9.405835898;111.2104684;0
89,47;33.99676857;0.924762103;3.853642901;1.908862876;12.97698845;10.49682159;150.0781607;0
94,63;38.20644397;0.579433931;1.545411124;13.62207358;53.90705783;3.717776769;11.87675461;0
83,32;32.71704773;1.917684673;9.863056319;30.91973244;77.22112569;2.111699707;2.500354436;1
99,04;46.36580137;0.326099549;0.29516361;3.280100334;18.85216129;7.302736718;62.55797098;0
15,18;34.18251417;5.571016831;32.60214562;91.51086957;61.85713432;0.5497033;-0.02998197;1
41,71;37.34031676;3.844365532;17.16007009;43.37123746;66.25060844;1.434829018;1.055883749;1
28,62;30.30164009;5.23870101;31.06962963;144.6471572;59.87195856;-0.074598737;-0.321840815;1
38,39;36.95335624;3.922403667;16.47158311;112.7265886;60.93219266;0.326603238;0.111317135;1
19,40;46.01839643;3.970530161;14.99836007;110.235786;64.61505196;0.182897218;-0.595895323;1
24,34;36.94025526;4.578984354;21.07219852;122.5083612;65.61393188;-0.057971939;-0.245258513;1
98,77;35.63585018;0.6130335;2.472219508;1.814381271;16.87254981;11.28594416;139.7358974;0
97,35;42.37105252;0.3495078;0.732459616;5.209866221;29.68601469;5.86606949;33.74981263;0
97,27;36.19127028;0.524688757;2.460060629;2.263377926;14.79729355;9.280698058;108.2987827;0
89,05;43.84388295;1.035462208;1.177780035;2.006688963;12.96341477;10.95409368;160.6677306;1
36,30;41.66708821;4.078388212;16.47721468;77.91722408;73.96712868;0.565244349;-0.636362601;1
86,88;36.94498044;0.495826828;2.614521499;3.85451505;24.64854439;6.916693947;49.6007528;0
88,55;34.52735767;0.812190518;3.315275147;1.231605351;14.20857663;13.15013155;186.4679719;0
92,89;50.00066162;1.409737846;1.964645676;42.98829431;74.76461298;1.395015798;0.321894692;1
31,94;37.27741231;4.586501952;21.87143411;50.19899666;65.34805603;1.384786676;1.116528506;1
87,90;44.78940999;0.712986985;1.151076937;0.642140468;9.127801083;20.82257622;523.8516999;0
38,55;36.04550262;4.014318834;18.68459996;35.0367893;60.97229469;1.892386101;2.849425218;1
52,63;35.8435993;3.866208911;17.41864492;30.84364548;58.8374963;2.188818178;4.135254568;1
90,98;36.75573603;0.365937087;2.061979303;1.546822742;17.35331207;12.26008384;156.7854817;0
70,09;44.81253269;1.277516001;2.383786223;1.91638796;15.28534718;12.46154934;172.4740624;1
93,55;37.45973017;0.59335436;1.742851696;1.803511706;14.87671817;10.22493763;122.3348602;0
19,81;34.99748875;4.992125533;26.27043344;76.28177258;85.41481529;0.66561586;-1.057323824;1
82,16;35.07665208;0.953818457;4.238586499;15.2826087;45.35525396;2.930924615;7.414035254;0
84,77;51.29030189;1.251663091;1.682987681;2.306856187;14.87479473;11.18748269;155.1456913;0
81,84;51.78462572;0.821158839;0.284266671;2.68729097;15.15430794;8.268090228;91.70117082;0
73,52;30.01874008;2.679638322;12.54898853;6.85451505;34.94638375;5.515590222;30.32201694;1
94,06;51.02109705;0.641521441;0.486468524;2.490802676;16.93709834;7.865381633;72.66492275;0
68,55;30.23704769;2.971961669;16.00294689;5.556856187;32.48842261;6.163563394;37.90210927;1
38,92;31.82142787;4.751118475;25.99676367;46.65050167;66.12225116;1.463560709;1.41157607;1
96,82;36.83863325;0.702231884;2.073837817;2.630434783;18.26524772;8.574218055;84.52488334;0
93,75;40.65767916;0.910554522;2.164689907;5.096989967;28.2178984;5.916693572;35.54230373;1
99,27;37.12594367;0.715227893;1.936421549;29.31688963;66.39636541;2.015641321;2.445002469;1
96,05;37.29922489;0.515574957;2.089832933;0.656354515;11.64130008;18.51228648;353.5200383;0
99,59;45.99397504;0.096411519;0.068691197;2.033444816;16.22198285;10.61656673;128.8032053;0
84,44;40.50265231;0.83060414;1.70964949;2.43729097;14.83730882;8.885181682;103.9097467;0
63,20;32.94796071;2.026050184;9.984820017;17.41638796;45.52316326;2.657922355;6.246802777;0
47,70;32.61747006;3.369682394;17.05788326;20.3687291;50.43180095;2.846431489;7.865091491;1
98,29;43.90226225;0.677655234;1.097664088;2.56270903;18.55986195;9.72517806;105.4423705;0
53,02;39.59274414;2.589680218;8.870819374;9.274247492;36.46939486;4.777219591;24.12806091;1
92,60;49.78851208;1.005287247;0.57183843;23.74749164;58.85833953;2.420901795;4.698282981;1
54,31;37.62079503;3.104716093;13.3905951;5.27173913;28.14779266;6.09455006;39.33132707;1
80,41;38.23335572;1.624123115;5.892901682;36.98160535;68.9542381;1.508511427;0.623755762;1
84,72;37.83515592;0.552948261;2.249434276;2.346153846;19.11548892;9.204093262;92.11715428;0
25,67;29.72375664;5.487603084;34.17565468;18.38210702;45.78709981;3.012168541;9.485869411;1
21,59;32.94681494;5.83137427;37.18314261;21.36956522;48.4323879;2.689531821;7.384487772;1
71,67;38.3169572;2.442415667;8.106835426;4.842809365;27.5691658;6.880068839;49.68101026;1
58,43;30.67411459;2.723478618;14.64021487;14.72993311;48.67706162;3.376641151;10.29081577;1
88,37;49.21665608;0.956116291;1.374367647;1.773411371;13.82770214;10.70320113;143.8773783;0
96,59;49.57293199;0.531951472;0.407986206;1.24916388;14.41628321;13.09141348;183.4723522;0
95,54;45.77405487;0.673111867;1.200379642;2.142976589;15.67512331;9.378669853;102.7649192;0
77,65;34.84128968;1.072249636;3.991008972;1.318561873;10.55023133;15.38590651;310.7543779;0
94,17;44.34613663;0.535924432;0.683088992;2.360367893;15.51376779;9.700269265;121.946132;0
84,57;36.78626688;0.82294796;2.842417752;4.12541806;24.09858493;6.574850884;46.62523517;0
94,26;40.55055604;0.381495459;1.104027522;1.814381271;12.56969842;10.6719362;159.754503;0
82,43;47.39456779;1.084620859;1.849159946;85.93729097;88.0720398;0.28630973;-1.594326498;1
95,55;43.76996127;0.547778175;0.899046895;2.315217391;14.36097471;9.431659666;116.9497257;0
93,97;51.81999154;0.539944912;-0.011022418;1.881270903;15.06544087;10.56089435;134.1149971;0
89,09;38.99720089;0.255870722;1.627648037;3.336120401;16.89003584;7.278727355;68.67160351;0
91,34;44.38596297;0.518445463;0.843901202;2.185618729;12.7549188;10.45815453;157.4779102;0
94,66;48.96577847;1.120508084;1.532026927;3.712374582;23.56963384;8.139562245;70.77428481;1
91,67;52.35084607;1.109139963;1.254926715;56.08528428;76.37575053;1.158539245;-0.020560474;0
99,83;46.37754531;0.276293724;0.499028959;2.224916388;12.91173073;9.996153843;144.5296058;0
76,13;40.14512173;0.87245344;2.066096325;1.419732441;16.18980475;12.02855835;149.0019773;0
95,80;46.84566725;1.124462985;1.363889089;118.5844482;100.6707126;-0.099585073;-1.727136871;0
69,21;35.25723604;1.093096134;4.435121802;2.345317726;20.20025961;9.389613296;91.75081705;1
88,11;36.96582763;0.731360034;2.426171674;3.85451505;24.43304765;6.853368689;49.06597862;0
96,55;39.51697803;1.128441314;2.58304544;88.47491639;87.97220528;0.238320736;-1.546453911;1
71,41;40.51900159;1.582277875;4.229061893;8.204849498;39.56497146;5.194352095;26.09292347;1
57,91;32.20137747;3.250958328;17.30989607;25.54682274;56.80155547;2.413393475;4.922058958;1
